participant	content
MOT	oh 
CHI	oh no 
MOT	 oh no 
MOT	do it again 
CHI	put the bottle 
MOT	put the bottle on top 
CHI	yes 
CHI	it's a  down 
MOT	oh the bottle doesn't stand up 
CHI	huh 
MOT	the bottle doesn't stand up 
MOT	it won't stand up 
CHI	 I do it again on there 
MOT	okay 
CHI	on there 
MOT	mhm 
MOT	is this flatter 
CHI	mhm 
MOT	here  let's look let's turn  here try it again 
MOT	try it on here 
CHI	hm 
MOT	try it on there 
MOT	do it again 
CHI	again 
MOT	 
CHI	ah 
MOT	hey  gentle please 
MOT	 useta it 
CHI	one 
CHI	two 
CHI	 fall down 
CHI	 no cup on it 
MOT	okay 
CHI	take another one 
MOT	wow it's getting very tall 
CHI	another one 
MOT	sure 
MOT	what about this one 
CHI	yes 
MOT	 you did it 
MOT	 go get all the pieces please 
CHI	one 
CHI	two 
CHI	three 
CHI	four 
MOT	oh 
CHI	ah  
MOT	oh no 
CHI	oh no 
CHI	one 
CHI	two three 
MOT	wanna go get that orange one over there 
MOT	very good 
CHI	let them fall down 
MOT	oh 
MOT	you did it 
CHI	Mommy go  
MOT	pardon 
MOT	jump 
CHI	yes on there 
MOT	you want me to jump on there 
CHI	yeh 
MOT	I'm gonna hurt myself 
CHI	no 
MOT	yeh 
CHI	no 
MOT	you  you're gonna jump on there 
CHI	no Mommy 
MOT	jump 
CHI	no 
MOT	oh 
MOT	oh you made it all crash 
CHI	again 
MOT	again 
CHI	one 
CHI	two 
CHI	three 
MOT	oh 
CHI	there 
CHI	oh yeh 
MOT	what color is that 
CHI	orange 
MOT	 that's orange 
MOT	thank_you 
CHI	I haved it 
MOT	I know 
CHI	I did it 
MOT	you did 
MOT	what's Mommy doing 
CHI	plate on 
CHI	 to kick it 
MOT	you're gonna kick it 
CHI	yeh 
MOT	okay but be careful don't hurt yourself 
MOT	 oh 
CHI	Mommy 
MOT	nice job 
CHI	do it again 
MOT	I do it again 
CHI	yeh 
MOT	okay 
MOT	did you  say a please 
CHI	please 
CHI	put the bottle on 
CHI	thank_you 
MOT	the bottle on 
CHI	yes 
MOT	okay 
CHI	and to kick it 
MOT	you're gonna kick it again 
CHI	yeh 
MOT	okay be careful 
MOT	oh oh_my_goodness go get all the pieces please 
CHI	okay 
MOT	and  bring them all back 
MOT	bring them all back 
CHI	I kick it 
MOT	I know 
MOT	you're such a boy 
CHI	Mommy I do it again please 
MOT	 
CHI	 me do it again 
MOT	okay we're gonna do it again 
CHI	Mommy  
CHI	thank_you  
MOT	thank_you 
CHI	go on 
MOT	okay 
MOT	there we go 
CHI	I go kick it 
MOT	one second 
CHI	put the bottle on 
MOT	oh hang on a second 
CHI	Mommy put the bottle on 
MOT	get the bottle on 
CHI	yeh 
MOT	hang on a second 
MOT	the bottle 
CHI	 to kick it 
MOT	okay 
MOT	should I give this to Daddy 
CHI	Mommy I wanna kick it 
MOT	okay one two three 
MOT	you're very strong can you get all the pieces please 
CHI	can you go get all the pieces 
MOT	I asked you to go get the pieces please 
CHI	no Daddy 
MOT	if you kicked it then you hafta go get it sweetheart 
CHI	oh no 
MOT	mhm 
CHI	oh no 
MOT	oh no what 
CHI	oh no it  
MOT	oh no 
MOT	it's for you it's uncle James 
CHI	uncle James 
MOT	say hi 
CHI	uncle  hi 
MOT	who do you wanna speak to 
MOT	Antony and Ivy 
CHI	please 
MOT	what do you wanna say 
CHI	hello 
MOT	 
CHI	do it 
MOT	do what 
CHI	do it my telephone 
MOT	do it 
MOT	what's on there 
CHI	horsie 
MOT	very good 
CHI	one 
CHI	two 
CHI	three 
CHI	four 
CHI	 oh no 
MOT	oh  
CHI	one 
CHI	two 
CHI	three  
CHI	 again 
MOT	again 
CHI	ah  do it Mommy 
MOT	try again 
MOT	come here 
CHI	you do it 
MOT	come here 
MOT	 doesn't look straight 
CHI	Mommy do it 
MOT	you hafta make sure the blanket's straight 
CHI	Mommy do it 
MOT	why don't you do it on top of there 
MOT	do it on top of there it's a flatter surface 
CHI	hm 
MOT	oh you can do it there too 
MOT	oh 
CHI	ah 
MOT	 
CHI	oh no again 
MOT	go get that orange one way over there please 
CHI	okay 
MOT	 
CHI	kay 
CHI	then put that one   
MOT	oh move it  more into the middle 
MOT	 that work better 
CHI	yeh 
MOT	okay go get the orange pieces 
MOT	there's one way down there 
CHI	I  to fall down 
MOT	you're waiting for it to fall down 
CHI	yeh 
MOT	okay 
MOT	 you knocked it down   
CHI	oh Mommy 
MOT	  what 
CHI	do it again please 
MOT	you wanna do it again 
CHI	Mommy do it up please 
MOT	you want Mommy to do it 
CHI	yeh 
MOT	okay here we go 
MOT	perfect 
CHI	I build a tower 
MOT	yes you are 
CHI	tower 
MOT	oh  you moved the box 
CHI	again 
MOT	you know  let's start with the bigger ones on the bottom 
MOT	we can go with the orange too 
CHI	 fall down a minute 
MOT	it's gonna fall down in a minute 
MOT	 
CHI	haha 
MOT	you're Mister_Destructo 
CHI	again 
MOT	 
CHI	again Mommy 
MOT	yeh sure 
CHI	okay 
MOT	okay 
MOT	oh 
CHI	what's that 
